pctile,inc3_mean,tax_mean,transfer_mean,pubpension_mean,hil_mean,hxit_mean,hxits_mean,hsscer_mean,taxrate_mean,countryyear
21,24630.96,6498.01,4779.611,3353.215,13029.43,3370.947,826.1863,3127.063,.2636827,fi07
22,25397.96,7159.044,4971.968,2129.252,14446.67,3691.843,948.737,3467.201,.281857,fi07
23,26111.97,7359.5,5715.007,2496.588,14123.64,3969.825,911.6883,3389.675,.2816933,fi07
24,26825.25,7512.264,5830.667,1061.836,15632.69,3760.418,1039.15,3751.846,.2801243,fi07
25,27355.89,7284.891,6223.28,2276.045,14291.39,3854.958,1060.596,3429.933,.2662755,fi07
26,27839.52,8056.477,5303.27,1417.913,16773.19,4030.912,1052.351,4025.565,.2893683,fi07
27,28462.38,8606.979,5124.781,1337.968,17520.18,4402.135,1036.721,4204.843,.302418,fi07
28,29007.35,9004.056,5638.91,1386.282,17611.02,4777.411,1182.709,4226.645,.310391,fi07
29,29558.38,9425.79,3371.089,2358.482,18958.8,4875.679,1193.729,4550.111,.3188844,fi07
30,30044.47,9605.436,4130.344,1903.672,19132.17,5013.716,1302.88,4591.72,.3196903,fi07
31,30666.32,9636.783,4486.857,1338.172,19833.47,4876.75,1298.904,4760.033,.3142032,fi07
32,31164.67,10042.54,3910.59,2105.021,20110.14,5216.109,1280.85,4826.435,.3222073,fi07
33,31616.9,10018.26,3809.417,2357.628,20116.47,5190.312,1315.987,4827.953,.3168429,fi07
34,32173.3,10432.5,3424.277,1512.068,21852.45,5187.907,1359.373,5244.588,.32422,fi07
35,32696.81,10353.97,4037.065,2796.378,20059.44,5539.705,1302.967,4814.266,.3166551,fi07
36,33190.3,10917.29,3386.717,1728.147,22274.61,5571.384,1433.931,5345.906,.3289494,fi07
37,33718.1,10619.12,3169.451,3013.54,21348.91,5495.38,1409.699,5123.738,.314882,fi07
38,34180.54,11015.4,3243.456,2094.124,22744.69,5556.67,1447.894,5458.727,.3222503,fi07
39,34636.28,11107.6,4211.282,2830.179,21827.03,5869.117,1401.479,5238.486,.3206587,fi07
40,35127.32,11832.98,3934.154,1468.856,23590.25,6171.323,1437.696,5661.66,.3368653,fi07
41,35563.3,11857.74,4087.074,2214.524,23427.48,6235.141,1511.998,5622.596,.333457,fi07
42,36029.4,12100.65,4224.903,1917.993,23760.42,6398.147,1543.592,5702.5,.3358352,fi07
43,36488.66,12281.52,3515.047,1480.419,24955.05,6292.308,1690.241,5989.212,.3366066,fi07
44,36849.46,12454.56,4353.541,1549.803,24572.25,6557.222,1600.816,5897.34,.3379992,fi07
45,37294.38,12358.18,4878.715,1353.464,24566.11,6462.312,1620.128,5895.865,.3313175,fi07
46,37824.48,13106.53,3445.462,1426.785,26212.06,6815.637,1701.539,6290.896,.3465004,fi07
47,38295.64,12677.76,3981.318,2267.181,25084.16,6657.561,1625.932,6020.198,.3310724,fi07
48,38801.92,12897.02,4242.518,3142.802,24776.39,6950.689,1665.748,5946.335,.3323351,fi07
49,39282.01,13678.26,4227.991,1315.479,26272.62,7372.835,1782.446,6305.428,.3481886,fi07
50,39706.78,14274.26,2584.294,1155.287,28645.25,7399.404,1843.068,6874.86,.3594944,fi07
51,40094.74,14535.1,3382.875,1130.143,28401.06,7718.847,1878.042,6816.255,.3625158,fi07
52,40777.17,14414.42,3282.338,1241.698,28941.11,7468.55,1831.085,6945.867,.3535033,fi07
53,41238.09,14487.23,3371.583,1476.135,28981.84,7531.583,1819.087,6955.643,.3513154,fi07
54,41743.26,14761.63,3551.709,1688.167,29076.56,7783.255,1867.801,6978.375,.3536042,fi07
55,42360.13,15242.88,2639.006,1689.618,29989.4,8045.424,1888.508,7197.456,.3598239,fi07
56,42896.52,15733.12,2251.569,1578.441,31106.69,8267.521,2027.803,7465.604,.3667736,fi07
57,43468.48,15335.41,3879.042,1654.771,30348.38,8051.794,1959.204,7283.612,.3527634,fi07
58,44067.5,16163.36,3675.93,1792.643,30597.7,8819.914,2002.987,7343.447,.3667758,fi07
59,44706.89,16224.8,3553.232,906.9041,31379.49,8693.727,1985.151,7531.078,.3628478,fi07
60,45323.59,15837.06,3645.018,2800.947,30534,8508.901,1973.574,7328.161,.3493945,fi07
61,45837.09,16482.96,5186.925,678.4323,31541.88,8912.908,2013.37,7570.05,.3595649,fi07
62,46352.6,17058.87,3600.09,1675.992,32544.81,9248.113,2174.41,7810.754,.3680145,fi07
63,46961.41,17716.05,2807.549,2007.286,33811.27,9601.343,2245.885,8114.703,.3772206,fi07
64,47475.32,17476.88,3534.409,846.7045,34061.28,9302.177,2221.681,8174.707,.3681208,fi07
65,48007.88,17967.49,2736.747,817.0382,35308.18,9493.526,2356.857,8473.963,.3742504,fi07
66,48714.75,18651.89,2179.453,1505.177,35605.82,10106.5,2285.502,8545.396,.3828762,fi07
67,49356.8,18457.02,2866.938,1665.736,35072.77,10039.56,2327.945,8417.464,.3739689,fi07
68,49940.61,18911.36,2368.709,2156.153,36030.88,10263.95,2352.108,8647.412,.3786774,fi07
69,50575.43,19455.03,2693.575,1116.11,36987.88,10577.94,2385.008,8877.09,.3846298,fi07
70,51271.19,19710.23,3034.742,521.9722,37903.43,10613.41,2421.427,9096.823,.3844242,fi07
71,52002.5,20065.91,2221.781,2570.416,37448.93,11078.17,2455.437,8987.743,.3858913,fi07
72,52711.23,20815.32,3357.884,748.7409,38773.5,11509.68,2583.94,9305.64,.3949155,fi07
73,53293.91,20923.9,2384.654,863.1696,39460.82,11453.3,2509.555,9470.598,.3925905,fi07
74,54027.23,21526.07,2174.932,1071.517,40588.67,11784.79,2676.411,9741.281,.3984202,fi07
75,54820.38,21449.4,2592.538,1332.467,40618.25,11701.02,2639.088,9748.381,.3912579,fi07
76,55452.4,21325.99,3603.398,1002.194,39002.53,11965.38,2602.233,9360.606,.3846099,fi07
77,56172.25,21616.44,3136.715,742.3934,41303.62,11703.57,2590.677,9912.869,.3848686,fi07
78,56967.91,21487.29,2829.42,1466.572,39119.83,12098.53,2511.291,9388.76,.3772334,fi07
79,57831.25,22628.05,2832.045,1718.838,41430.84,12684.64,2746.2,9943.401,.391242,fi07
80,58609.94,23772.93,1797.167,1490.018,44079.81,13193.78,2831.89,10579.16,.4056021,fi07
81,59569.39,23512.91,2410.168,1763.369,43261.07,13130.25,2860.346,10382.66,.3947229,fi07
82,60630.28,24069.89,2578.713,1464.5,44365.22,13422.23,2831.288,10647.65,.3970152,fi07
83,61765.28,25198.52,2436.343,448.7765,46720.75,13985.54,2965.446,11212.98,.4080013,fi07
84,62896.95,25476.17,2243.477,1379.669,45503.69,14555.29,2771.333,10920.88,.4050701,fi07
85,64324.93,26012.57,3257.468,1560.067,46557,14838.89,2953.423,11173.68,.4043858,fi07
86,66065.66,27313.06,1884.719,1153.088,49285.71,15484.49,3125.35,11828.57,.4134675,fi07
87,67393.95,27489.25,2380.767,1170.746,49766.34,15545.33,3208.693,11943.92,.4078688,fi07
88,69108.13,28674.1,2048.46,1015.734,51701.31,16265.78,3350.604,12408.32,.4148993,fi07
89,70754.38,28745.06,4092.88,1401.267,51296.19,16433.97,3178.287,12311.09,.4062482,fi07
90,72727.91,30097.67,2923.142,1519.107,53336.37,17296.95,3302.781,12800.73,.4138455,fi07
91,75004.23,32094.26,2442.433,837.4231,56283.62,18586.19,3687.056,13508.07,.4278724,fi07
92,77615.93,33538.52,1551.266,1449.034,58034.03,19610.36,3842.515,13928.17,.4320641,fi07
93,80662.66,35020.72,2155.499,567.9661,60799.49,20428.85,3751.21,14591.88,.4341641,fi07
94,84433.19,37336.13,1605.629,1289.509,63691.71,22050.12,3940.763,15286.01,.4422184,fi07
95,88268.95,38461.67,2390.106,1110.217,65023.88,22855.94,4097.15,15605.73,.435697,fi07
96,93732.89,40788.98,1622.758,804.2617,66990.05,24711.37,4188.776,16077.61,.4352042,fi07
97,100404.4,45011.64,999.2473,1822.968,72956.79,27502.01,4735.172,17509.63,.4482791,fi07
98,110785.2,47926.84,1277.12,651.7886,79063.66,28951.57,4679.292,18975.28,.4326987,fi07
99,130793.3,61935.96,2126.626,438.552,96144.27,38861.33,5516.642,23074.63,.4729219,fi07
100,209821.6,86112.84,1439.637,1552.876,117326.7,57954.43,6526.275,28158.4,.429982,fi07
1,5137.617,380.9214,3374.15,312.3804,926.9934,174.2018,79.9015,206.7195,.0786963,fi10
2,8235.569,1039.163,4650.578,731.4289,2210.512,546.2186,319.1501,492.9442,.1239507,fi10
3,10126.59,900.1085,6209.899,1530.12,1804.122,497.7893,121.082,402.3192,.0889275,fi10
4,11290.61,1418.417,6607.508,1307.432,2691.595,818.1913,202.0368,600.2257,.1257802,fi10
5,12489.21,1359.63,7862.057,2241.16,1699.898,980.5533,156.2893,379.0772,.1085723,fi10
6,13455.14,1649.597,7309.635,2956.678,2497.01,1092.764,190.7607,556.8331,.1223844,fi10
7,14239.27,1790.309,8299.859,2551.875,2644.817,1200.515,228.7008,589.7941,.1256786,fi10
8,14973.92,1952.661,7620.925,3295.653,2995.214,1284.728,235.0975,667.9328,.130217,fi10
9,15690.73,2301.115,9656.255,1677.037,3446.816,1532.474,318.1701,768.64,.1467213,fi10
10,16353.67,2795.405,8192.507,1796.3,5064.005,1666.132,374.4088,1129.273,.17097,fi10
11,17125.1,2806.823,7446.878,1811.747,5452.453,1590.926,363.8325,1215.897,.1640519,fi10
12,17754.46,3096.445,7913.007,2683.379,5665.46,1833.047,445.788,1263.398,.1744123,fi10
13,18385.96,3396.027,6539.838,2875.124,7045.631,1824.851,493.0289,1571.176,.1843878,fi10
14,19164.22,3950.133,6892.292,1812.109,8369.645,2083.702,565.7042,1866.431,.2059313,fi10
15,19798.95,4070.542,7387.958,2718.177,7755.247,2341.122,535.8872,1729.42,.2055942,fi10
16,20362,4223.412,6954.064,2756.563,8395.977,2351.109,594.955,1872.303,.2074629,fi10
17,21020.08,4946.893,6219.409,1567.594,10648.76,2572.22,735.6456,2374.673,.2355309,fi10
18,21753.49,5584.568,4884.606,1893.406,11837.46,2944.814,808.9949,2639.754,.256652,fi10
19,22427.34,4808.394,6265.599,3996.775,9776.105,2628.322,671.8981,2180.072,.2143148,fi10
20,23283.84,6177.232,5527.776,1690.976,12700.41,3345.042,878.8751,2832.19,.2651999,fi10
21,23952.98,6436.993,5142.796,1591.347,13955.46,3324.927,942.0403,3112.067,.2687483,fi10
22,24814.99,6585.54,5686.338,1440.546,14198.56,3419.261,992.8201,3166.279,.2654196,fi10
23,25527.91,6763.441,4221.542,3126.013,14714.27,3482.159,1014.06,3281.282,.2649235,fi10
24,26152.45,7352.818,4814.46,2166.703,15481.01,3900.553,1058.271,3452.265,.2812688,fi10
25,26699.61,7552.488,4153.716,4072.458,14983.04,4211.27,1059.652,3341.218,.2829669,fi10
26,27189.39,7790.14,4476.189,1802.932,16583.32,4092.059,1091.541,3698.081,.2865194,fi10
27,27818.2,7634.788,5539.13,2071.263,16255.14,4009.891,1092.52,3624.896,.2743447,fi10
28,28369.83,8446.265,5079.794,1565.708,17422.91,4560.955,1187.201,3885.309,.2976504,fi10
29,29037.96,8897.991,4479.56,1767.485,18473.37,4778.43,1255.433,4119.561,.3064229,fi10
30,29664.51,9003.174,5123.89,1414.922,18371.84,4906.255,1278.87,4096.919,.3035118,fi10
31,30195.49,8957.364,4259.778,1479.099,19648.21,4575.814,1259.167,4381.55,.2966669,fi10
32,30695.78,9612.473,4088.118,2544.05,19391.64,5288.137,1321.172,4324.335,.3131777,fi10
33,31190.28,9666.275,4694.961,2356.415,19531.69,5310.708,1359.039,4355.566,.3099065,fi10
34,31777.48,9879.472,4293.303,1619.555,20961.81,5204.987,1455.532,4674.485,.3108668,fi10
35,32458.17,10394.85,4082.65,532.0162,22176.53,5449.484,1479.343,4945.367,.3202146,fi10
36,33109.93,10246.73,4197.144,1806.461,21889.71,5365.323,1490.042,4881.405,.3094106,fi10
37,33632.68,11035.59,4053.425,377.2381,22732.4,5966.264,1537.026,5069.325,.3281458,fi10
38,34232.62,10750.43,3981.195,2340.857,22352.83,5765.746,1552.082,4984.68,.3140646,fi10
39,34778.8,11546.57,3940.456,824.6078,24334.83,6119.902,1710.536,5426.667,.3319988,fi10
40,35372.79,11347.31,4049.94,1330.254,24267.34,5935.689,1619.589,5411.618,.3207796,fi10
41,35837.67,12010.95,3721.31,1005.878,25292.18,6370.795,1806.021,5640.157,.3351544,fi10
42,36373.18,12060.69,3125.197,827.7657,26123.61,6235.128,1730.559,5825.566,.3316021,fi10
43,36816.58,12270.56,4216.23,1809.536,24463.38,6815.227,1727.077,5455.333,.333248,fi10
44,37223.43,11942.97,4282.205,2163.534,24346,6513.811,1599.759,5429.158,.3208424,fi10
45,37778.57,12609.6,4306.001,941.239,26189.35,6769.373,1762.099,5840.225,.3337662,fi10
46,38393.93,12274.49,3964.659,2742.303,25305.73,6631.309,1700.622,5643.178,.3197364,fi10
47,38893.89,12603.3,3764.989,1993.282,25973.58,6811.188,1664.325,5792.107,.3240639,fi10
48,39338.02,13699.14,3001.352,634.0049,28486.5,7346.646,1920.727,6352.491,.3482193,fi10
49,39792.16,13734.27,2788.302,1770.004,28236.6,7437.505,1933.289,6296.762,.3451541,fi10
50,40283.85,13825.35,2937.444,1290.492,29253.79,7301.757,2006.033,6523.596,.343212,fi10
51,40781.23,14243.82,3164.444,2129.543,28662.08,7852.18,1955.233,6391.644,.3492596,fi10
52,41264.91,14104.19,3378.467,2786.363,28219.13,7811.323,1912.12,6292.867,.3418233,fi10
53,41749.22,14511,3733.429,1463.313,29399.28,7954.966,1987.911,6556.039,.3475679,fi10
54,42411.51,14543.19,2862.78,1736.287,30209.37,7806.501,2016.527,6736.69,.3428857,fi10
55,42999.98,14883.16,2914.541,2245.105,30660.56,8045.854,2154.042,6837.306,.3461133,fi10
56,43534.56,14943.42,2713.204,1299.407,30728.23,8091.022,2044.398,6852.395,.3432925,fi10
57,44142.5,15175.62,2980.4,1705.588,31201.21,8217.748,2154.081,6957.869,.3437925,fi10
58,44639.94,16056.29,2776.564,1666.941,32446.65,8820.684,2112.676,7235.603,.3596748,fi10
59,45210.36,15747.63,2847.621,1896.09,32540.95,8490.995,2252.254,7256.631,.3482927,fi10
60,45696.64,16628.84,1781.514,986.8843,34774.61,8874.104,2345.579,7754.738,.3638885,fi10
61,46223.21,16004.46,3233.44,2698.665,32007.04,8866.891,2292.655,7137.569,.3462019,fi10
62,46800.5,16636.89,2496.204,1911.373,33739.68,9112.945,2248.253,7523.948,.3554617,fi10
63,47413.99,17130.41,2418.92,1173.21,35366.57,9243.663,2439.724,7886.746,.3613056,fi10
64,47943.37,17078.62,2435.575,1300.194,34904.22,9294.975,2307.976,7783.641,.3562266,fi10
65,48571.49,17577.07,3021.813,1968.223,34911.92,9791.707,2353.933,7785.358,.3618459,fi10
66,49282.05,17776.75,2360.877,1974.197,36090.2,9728.641,2462.282,8048.114,.3607464,fi10
67,49984.84,17885.18,3454.111,1341.835,36275.94,9795.648,2434.869,8089.534,.3578031,fi10
68,50718.91,18798.66,1791.036,1640.752,37984.39,10328.14,2546.939,8470.521,.3706485,fi10
69,51456.68,19325.6,2825.652,513.0263,38754.75,10683.29,2615.902,8642.31,.3755872,fi10
70,52246.27,19381.57,2952.652,2059.252,37907.32,10928.24,2633.33,8453.332,.3709816,fi10
71,52977.61,19117.88,3072.507,851.9086,37335.61,10792.04,2541.528,8325.841,.3608913,fi10
72,53615.69,19813.02,3309.045,1415.928,38909.62,11136.17,2595.563,8676.846,.3694915,fi10
73,54242.69,21216.98,2304.274,640.5603,41626.65,11934.24,2892.639,9282.742,.3911635,fi10
74,54943.04,20561.96,3735.175,1784.502,39203.93,11819.48,2733.473,8742.477,.3742578,fi10
75,55715.48,21671.04,1694.93,909.3463,42321.4,12233.37,2983.449,9437.673,.3889774,fi10
76,56516.68,21466.97,2578.914,1505.996,41830.84,12138.7,2810.477,9328.278,.3798586,fi10
77,57328,21934.68,2068.015,2358.64,41985.24,12571.97,2867.598,9362.709,.382645,fi10
78,58245.94,22839.67,1888.521,1485.885,44435.36,12930.58,3126.573,9909.086,.3921055,fi10
79,58857.95,22360.68,2466.158,711.6245,44720.96,12387.91,3082.13,9972.773,.3798945,fi10
80,59909.46,22650.14,2174.398,334.8789,45101.92,12592.41,3195.911,10057.73,.3779669,fi10
81,61221.84,23849.45,2587.974,1299.398,45624.56,13675.17,3086.416,10174.28,.3895264,fi10
82,62438.62,25365.42,2755.709,804.6647,47352.7,14805.77,3223.643,10559.65,.4063014,fi10
83,63360.35,24966.87,2871.771,1054.872,47416.34,14393.02,3241.013,10573.84,.3940811,fi10
84,64436.7,25512.22,2546.918,522.0084,48676.04,14657.46,3291.236,10854.76,.3959269,fi10
85,65649.14,25845.23,1454.137,926.327,49865.58,14725.21,3452.67,11120.02,.3936859,fi10
86,67118.38,27161.79,1527.413,1101.774,51205.33,15743.01,3568.632,11418.79,.4046729,fi10
87,68449.93,26612.61,2111.164,2463.925,49678.42,15534.32,3468.579,11078.29,.388828,fi10
88,69964.2,28084.82,2127.632,799.4849,52702.95,16332.06,3662.203,11752.76,.4014674,fi10
89,71638.31,28633.07,1913.435,1173.745,52292.91,16971.76,3606.133,11661.32,.3997779,fi10
90,73679.84,29190.76,2603.689,1018.42,54353.71,17069.88,3732.17,12120.88,.396181,fi10
91,75741.7,30602.72,1905.384,2573.513,56259.99,18056.74,3925.337,12545.98,.4040407,fi10
92,77711.55,32837.11,1103.54,559.081,59878.34,19484.24,4138.139,13352.87,.4225864,fi10
93,80416.31,33906.92,1857.906,355.8408,61986.31,20083.98,4216.147,13822.95,.4216674,fi10
94,83779.63,34985.4,1593.714,557.5137,64324.18,20641.11,4342.765,14344.29,.4174905,fi10
95,87097.43,37214.61,2446.51,1756.528,64159.5,22907.04,4289.472,14307.57,.4272655,fi10
96,91804.65,37967.27,1788.418,3884.594,67403.15,22936.37,4492.13,15030.9,.4132236,fi10
97,97662.5,41464.32,1244.568,1305.555,71887.82,25433.34,4827.215,16030.98,.424433,fi10
98,106083.2,46242.54,1253.354,1123.631,79086.43,28606.27,5274.455,17636.27,.4359408,fi10
99,124823.6,54218.38,1875.612,780.1365,88734.28,34430.64,5688.41,19787.74,.4342845,fi10
100,210230.6,82385.73,1467.278,742.97,110495,57745.35,7335.607,24640.38,.4127184,fi10
1,4679.016,549.0316,2932.248,38.45739,1229.558,268.6924,139.4621,280.3393,.3093384,fi13
2,8597.312,962.91,5722.43,441.0848,1637.176,589.6338,117.7281,373.2762,.1121093,fi13
3,10544.56,1102.901,7551.793,797.3347,1555.947,748.1452,147.1199,354.7559,.1046673,fi13
4,11831.95,1299.032,6989.255,2025.707,2131.172,813.1248,168.4149,485.9073,.1098092,fi13
5,12736.24,1369.445,9017.684,1521.905,1727.406,975.5966,152.4713,393.8485,.1072471,fi13
6,13591.85,1564.906,8583.085,2145.406,2108.233,1084.229,171.338,480.6771,.1152508,fi13
7,14339.91,1695.432,9505.125,2085.716,2148.214,1205.64,192.9817,489.7927,.1181443,fi13
8,15043.48,2155.441,7732.975,2083.225,4230.322,1190.928,306.9873,964.5135,.1431942,fi13
9,15761.93,2225.963,8692.587,1627.747,4372.662,1228.996,317.6815,996.967,.1413512,fi13
10,16470.36,2376.703,9101.689,2581.896,3764.611,1518.371,296.1114,858.3312,.1443956,fi13
11,17288.29,3102.532,8644.581,1489.719,5475.64,1854.086,403.6106,1248.446,.1795733,fi13
12,18101.98,3508.307,7451.725,1656.486,7168.266,1873.942,517.8107,1634.365,.1935706,fi13
13,18844.24,3963.832,5204.75,3336.046,8182.261,2098.276,607.575,1865.556,.2102268,fi13
14,19602.89,4374.665,7760.591,660.4067,8899.949,2345.476,650.8961,2029.188,.2231248,fi13
15,20410.69,4513.709,6716.486,2520.877,8919.522,2480.058,635.1099,2033.651,.2212813,fi13
16,21140.27,4814.431,6483.491,3614.511,8853.795,2795.765,652.6206,2018.665,.2277639,fi13
17,21846.86,4996.378,7253.246,1932.247,9859.092,2748.505,719.4098,2247.873,.2285054,fi13
18,22671.35,6001.115,5077.45,1381.475,12998.06,3037.558,921.1171,2963.557,.2647113,fi13
19,23318.67,5419.047,7359.641,1555.414,11532.54,2789.628,847.3303,2629.419,.2325552,fi13
20,24057.27,6341.878,5759.934,2171.349,12941.6,3391.194,961.2089,2950.684,.2635855,fi13
21,24762.67,7012.243,3927.229,2424.748,14838.58,3629.047,1002.611,3383.196,.2830883,fi13
22,25456.5,7119.811,5362.866,1288.171,15080.66,3681.421,1027.234,3438.39,.2796747,fi13
23,26039.58,7340.931,4815.476,2325.316,15101.88,3897.703,1137.014,3443.228,.2818818,fi13
24,26593.88,7690.933,5777.764,1378.975,15542.48,4147.246,1209.054,3543.686,.2892298,fi13
25,27277.43,8513.789,4350.28,1106.737,17613.49,4497.914,1420.806,4015.875,.3121197,fi13
26,27806.8,7544.552,5185.319,2546.608,16156.92,3860.775,1125.804,3683.777,.2713174,fi13
27,28418.2,8279.636,4470.16,2785.532,17061.98,4389.504,1252.855,3890.132,.291346,fi13
28,29117.59,8391.864,4813.852,2399.205,17593.49,4380.548,1140.549,4011.317,.2881586,fi13
29,29621.09,8999.437,6294.019,1695.037,17391.91,5034.081,1250.521,3965.355,.3038278,fi13
30,30148.84,9258.445,5750.269,1685.744,17963.47,5162.773,1331.047,4095.672,.3071678,fi13
31,30716.3,9422.726,5070.098,1474.398,19445.62,4989.124,1416.819,4433.602,.306714,fi13
32,31298.39,9341.256,5137.857,2566.694,18896.31,5032.897,1325.502,4308.359,.2984918,fi13
33,31919.07,10665.77,3801.571,1178.948,21671.85,5724.583,1546.5,4941.182,.334052,fi13
34,32370.64,10048.33,4520.096,2977.894,19733.93,5548.999,1435.659,4499.335,.3104531,fi13
35,32913.78,10711.82,4835.945,221.4365,22301.83,5627.006,1585.589,5084.817,.3254671,fi13
36,33485.78,10806.23,4316.437,1459.747,22243.64,5734.681,1613.981,5071.55,.322697,fi13
37,34028.23,11197.05,4239.796,1116.137,23053.14,5940.933,1642.174,5256.117,.3290472,fi13
38,34634.3,11092.73,5069.265,2137.621,22170.11,6037.945,1563.041,5054.784,.3202792,fi13
39,35204.56,11888.62,2891.423,1737.051,24347.84,6337.311,1770.331,5551.308,.3376955,fi13
40,35768.47,11744.11,3460.828,1857.039,24474.04,6164.034,1766.723,5580.081,.3283255,fi13
41,36287.91,12258.87,4584.048,2143.896,23883.85,6813.353,1728.294,5445.517,.3378567,fi13
42,36874.57,12523.51,3990.692,1486.305,25256.83,6764.953,1847.461,5758.558,.3396143,fi13
43,37372.6,12233.32,4912.291,1960.03,24557.63,6634.184,1870.128,5599.139,.327308,fi13
44,37905.43,12790.4,3414.365,1849.314,26192.88,6818.42,1935.36,5971.975,.3374067,fi13
45,38453.57,13140.73,3335.193,1419.964,27083.54,6965.687,1932.042,6175.046,.341743,fi13
46,39004.73,12798.14,4702.937,2451.795,25177.76,7057.613,1840.186,5740.529,.3280941,fi13
47,39461.98,13786.76,3134.619,1324.527,28077.48,7385.094,2096.292,6401.665,.3493635,fi13
48,39923.64,13704.62,2732.382,2512.404,27906.15,7342.021,2046.126,6362.602,.3432604,fi13
49,40380.99,14370.15,3091.837,1599.083,28874.21,7786.832,2122.863,6583.319,.3558297,fi13
50,40939.74,14306.93,2688.208,1965.624,29130.28,7665.228,2052.463,6641.704,.3494445,fi13
51,41463.42,14462.78,3493.235,2403.254,28570.82,7948.638,2056.48,6514.147,.3487875,fi13
52,41983.27,14641.75,3169.733,2458.812,29014.72,8026.394,2142.481,6615.357,.3487331,fi13
53,42487.54,15076.78,3639.794,1412.498,30005.61,8235.5,2317.094,6841.278,.3548717,fi13
54,43024.36,14999.79,3246.476,1131.449,30862.7,7963.094,2262.651,7036.695,.3486296,fi13
55,43617.85,15486.12,2875.467,1228.059,31658.12,8268.068,2255.652,7218.051,.3550237,fi13
56,44133.75,15615.94,3518.076,1912.872,30916.08,8567.071,2394.221,7048.865,.353824,fi13
57,44739.09,15704.86,2929.144,2983.729,31080.55,8618.495,2215.719,7086.366,.3510112,fi13
58,45344.8,16585.02,2882.613,1623.736,32336.13,9212.386,2342.916,7372.637,.3657521,fi13
59,45963.46,17023.14,3223.737,1714.866,32941.54,9512.472,2350.365,7510.67,.3703455,fi13
60,46589.43,17228.35,3353.767,1880.649,33492.18,9592.135,2432.909,7636.217,.3697698,fi13
61,47234.07,17698.77,2868.343,907.515,34830.42,9757.433,2513.774,7941.335,.3747016,fi13
62,47785.58,18354.6,2611.561,1935.93,34639.15,10456.87,2587.411,7897.727,.3841249,fi13
63,48479.38,18307.44,2460.626,1338.251,35927.23,10116.03,2652.644,8191.409,.3776521,fi13
64,49017.07,18501.14,1744.62,1140.498,37392.12,9975.739,2793.383,8525.403,.377458,fi13
65,49610.48,18325.52,2988.972,1577.053,35934.84,10132.37,2641.462,8193.145,.3693846,fi13
